sequenceID	accession_version	collection_month	collection_month_day	collection_year	country	country_iso	isolate_id	lab_construct	length	place_sampled	primary_accession	pubmed_id	source.name	subtype	create_date	update_date	format
KX232600	KX232600.1	-	-	2014	Pakistan	PAK	PK007	-	9076	-	KX232600	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232601	KX232601.1	-	-	2014	Pakistan	PAK	PK008	-	9189	-	KX232601	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232602	KX232602.1	-	-	2014	Pakistan	PAK	PK009	-	8908	-	KX232602	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232604	KX232604.1	-	-	2014	Pakistan	PAK	PK011	-	9059	-	KX232604	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232605	KX232605.1	-	-	2014	Pakistan	PAK	PK012	-	9217	-	KX232605	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232606	KX232606.1	-	-	2014	Pakistan	PAK	PK013	-	9021	-	KX232606	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232607	KX232607.1	-	-	2014	Pakistan	PAK	PK014	-	9148	-	KX232607	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232608	KX232608.1	-	-	2014	Pakistan	PAK	PK015	-	9668	-	KX232608	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232609	KX232609.1	-	-	2014	Pakistan	PAK	PK016	-	9080	-	KX232609	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232610	KX232610.1	-	-	2014	Pakistan	PAK	PK017	-	9072	-	KX232610	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232611	KX232611.1	-	-	2014	Pakistan	PAK	PK018	-	9068	-	KX232611	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232612	KX232612.1	-	-	2014	Pakistan	PAK	PK019	-	9232	-	KX232612	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232613	KX232613.1	-	-	2014	Pakistan	PAK	PK020	-	9194	-	KX232613	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232614	KX232614.1	-	-	2015	Pakistan	PAK	PK021	-	9078	-	KX232614	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232615	KX232615.1	-	-	2015	Pakistan	PAK	PK023	-	9015	-	KX232615	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232616	KX232616.1	-	-	2015	Pakistan	PAK	PK024	-	9072	-	KX232616	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232617	KX232617.1	-	-	2015	Pakistan	PAK	PK025	-	9150	-	KX232617	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232618	KX232618.1	-	-	2015	Pakistan	PAK	PK026	-	9439	-	KX232618	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232619	KX232619.1	-	-	2014	Pakistan	PAK	PK027	-	9156	-	KX232619	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232620	KX232620.1	-	-	2015	Pakistan	PAK	PK030	-	9165	-	KX232620	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232621	KX232621.1	-	-	2015	Pakistan	PAK	PK031	-	9007	-	KX232621	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232622	KX232622.1	-	-	2015	Pakistan	PAK	PK032	-	9267	-	KX232622	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232623	KX232623.1	-	-	2015	Pakistan	PAK	PK033	-	9018	-	KX232623	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232624	KX232624.1	-	-	2015	Pakistan	PAK	PK034	-	9171	-	KX232624	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232625	KX232625.1	-	-	2015	Pakistan	PAK	PK035	-	9094	-	KX232625	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232626	KX232626.1	-	-	2015	Pakistan	PAK	PK036	-	9009	-	KX232626	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232627	KX232627.1	-	-	2015	Pakistan	PAK	PK038	-	9176	-	KX232627	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232628	KX232628.1	-	-	2015	Pakistan	PAK	PK039	-	9036	-	KX232628	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX232629	KX232629.1	-	-	2015	Pakistan	PAK	PK040	-	9118	-	KX232629	27973597	ncbi-curated	-	23-Feb-2017	23-Feb-2017	GENBANK_XML
KX353919	KX353919.1	JUL	9	2014	China	CHN	XC2014EU01	-	8891	-	KX353919	-	ncbi-curated	-	13-Aug-2016	13-Aug-2016	GENBANK_XML
KX378999	KX378999.1	MAR	26	2013	China	CHN	SZ44LS7251	-	8811	-	KX378999	27460636	ncbi-curated	-	05-Sep-2016	05-Sep-2016	GENBANK_XML
KX379000	KX379000.1	JUN	13	2013	China	CHN	SZ95LS8027	-	8810	-	KX379000	27460636	ncbi-curated	-	05-Sep-2016	05-Sep-2016	GENBANK_XML
KX389608	KX389608.1	JUL	13	2010	Nigeria	NGA	10NG040248	-	8722	-	KX389608	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389609	KX389609.1	MAY	29	2010	Nigeria	NGA	10NG030498	-	8734	-	KX389609	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389610	KX389610.1	APR	22	2010	Nigeria	NGA	10NG030161	-	8735	-	KX389610	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389611	KX389611.1	FEB	22	2010	Nigeria	NGA	10NG020545	-	8715	-	KX389611	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389612	KX389612.1	FEB	19	2010	Nigeria	NGA	10NG020523	-	8727	-	KX389612	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389613	KX389613.1	FEB	16	2010	Nigeria	NGA	10NG020468	-	8778	-	KX389613	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389614	KX389614.1	FEB	12	2010	Nigeria	NGA	10NG020437	-	8718	-	KX389614	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389615	KX389615.1	FEB	11	2010	Nigeria	NGA	10NG020420	-	8711	-	KX389615	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389616	KX389616.1	FEB	9	2010	Nigeria	NGA	10NG020382	-	8713	-	KX389616	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389617	KX389617.1	FEB	4	2010	Nigeria	NGA	10NG020307	-	8798	-	KX389617	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389618	KX389618.1	FEB	4	2010	Nigeria	NGA	10NG020303	-	8718	-	KX389618	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389619	KX389619.1	JAN	22	2010	Nigeria	NGA	10NG020134	-	8706	-	KX389619	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389620	KX389620.1	JAN	22	2010	Nigeria	NGA	10NG020133	-	8711	-	KX389620	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389621	KX389621.1	JAN	14	2010	Nigeria	NGA	10NG020065	-	8779	-	KX389621	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389622	KX389622.1	OCT	26	2009	Nigeria	NGA	09NG010499	-	8721	-	KX389622	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389623	KX389623.1	OCT	22	2009	Nigeria	NGA	09NG010483	-	8774	-	KX389623	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389624	KX389624.1	OCT	12	2009	Nigeria	NGA	09NG010325	-	8679	-	KX389624	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389625	KX389625.1	OCT	12	2009	Nigeria	NGA	09NG010315	-	8661	-	KX389625	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389626	KX389626.1	SEP	29	2009	Nigeria	NGA	09NG010261	-	8684	-	KX389626	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389627	KX389627.1	SEP	24	2009	Nigeria	NGA	09NG010208	-	8736	-	KX389627	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389628	KX389628.1	SEP	23	2009	Nigeria	NGA	09NG010205	-	8759	-	KX389628	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389629	KX389629.1	SEP	17	2009	Nigeria	NGA	09NG010181	-	8791	-	KX389629	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389630	KX389630.1	SEP	17	2009	Nigeria	NGA	09NG010170	-	8718	-	KX389630	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389631	KX389631.1	SEP	16	2009	Nigeria	NGA	09NG010157	-	8761	-	KX389631	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389632	KX389632.1	SEP	15	2009	Nigeria	NGA	09NG010145	-	8733	-	KX389632	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389633	KX389633.1	SEP	14	2009	Nigeria	NGA	09NG010131	-	8735	-	KX389633	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389634	KX389634.1	SEP	14	2009	Nigeria	NGA	09NG010129	-	8671	-	KX389634	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389635	KX389635.1	SEP	11	2009	Nigeria	NGA	09NG010105	-	8716	-	KX389635	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389636	KX389636.1	SEP	10	2009	Nigeria	NGA	09NG010079	-	8676	-	KX389636	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389637	KX389637.1	SEP	10	2009	Nigeria	NGA	09NG010073	-	8693	-	KX389637	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389638	KX389638.1	SEP	9	2009	Nigeria	NGA	09NG010067	-	8764	-	KX389638	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389639	KX389639.1	SEP	9	2009	Nigeria	NGA	09NG010060	-	8705	-	KX389639	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389640	KX389640.1	JUL	19	2011	Nigeria	NGA	11NG050135	-	8797	-	KX389640	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389641	KX389641.1	JUL	20	2011	Nigeria	NGA	11NG050158	-	8866	-	KX389641	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389642	KX389642.1	JUL	26	2011	Nigeria	NGA	11NG050272	-	8857	-	KX389642	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389643	KX389643.1	JUL	29	2011	Nigeria	NGA	11NG050356	-	8708	-	KX389643	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389644	KX389644.1	AUG	1	2011	Nigeria	NGA	11NG050366	-	8797	-	KX389644	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389645	KX389645.1	AUG	11	2011	Nigeria	NGA	11NG050489	-	8927	-	KX389645	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389646	KX389646.1	MAR	6	2012	Nigeria	NGA	12NG060248	-	8844	-	KX389646	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389647	KX389647.1	MAR	8	2012	Nigeria	NGA	12NG060304	-	8742	-	KX389647	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389648	KX389648.1	MAR	19	2012	Nigeria	NGA	12NG060409	-	8884	-	KX389648	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX389649	KX389649.1	MAR	19	2012	Nigeria	NGA	12NG060418	-	8702	-	KX389649	27512845	ncbi-curated	-	22-Aug-2016	22-Aug-2016	GENBANK_XML
KX398187	KX398187.1	APR	7	2007	Cameroon	CMR	YBF282	-	9069	-	KX398187	-	ncbi-curated	-	18-Oct-2016	18-Oct-2016	GENBANK_XML
KX505396	KX505396.1	NOV	20	2014	USA	USA	2286	-	8911	-	KX505396	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505403	KX505403.1	NOV	20	2014	USA	USA	2286	-	6342	-	KX505403	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505404	KX505404.1	NOV	20	2014	USA	USA	2286	-	9009	-	KX505404	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505406	KX505406.1	NOV	20	2014	USA	USA	2286	-	6389	-	KX505406	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505408	KX505408.1	NOV	20	2014	USA	USA	2286	-	5765	-	KX505408	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505411	KX505411.1	NOV	20	2014	USA	USA	2286	-	5348	-	KX505411	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505412	KX505412.1	NOV	12	2014	USA	USA	2443	-	7836	-	KX505412	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505413	KX505413.1	NOV	12	2014	USA	USA	2443	-	8938	-	KX505413	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505414	KX505414.1	NOV	12	2014	USA	USA	2443	-	8951	-	KX505414	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505416	KX505416.1	NOV	12	2014	USA	USA	2443	-	8930	-	KX505416	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505418	KX505418.1	NOV	12	2014	USA	USA	2443	-	8333	-	KX505418	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505419	KX505419.1	NOV	12	2014	USA	USA	2443	-	8930	-	KX505419	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505425	KX505425.1	NOV	20	2014	USA	USA	2453	-	6957	-	KX505425	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505426	KX505426.1	NOV	20	2014	USA	USA	2453	-	8946	-	KX505426	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505428	KX505428.1	NOV	20	2014	USA	USA	2453	-	8941	-	KX505428	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505432	KX505432.1	NOV	20	2014	USA	USA	2453	-	8830	-	KX505432	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505436	KX505436.1	NOV	12	2014	USA	USA	2454	-	8089	-	KX505436	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505438	KX505438.1	NOV	12	2014	USA	USA	2454	-	6880	-	KX505438	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505440	KX505440.1	NOV	12	2014	USA	USA	2454	-	8170	-	KX505440	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505442	KX505442.1	JAN	28	2015	USA	USA	2521	-	8566	-	KX505442	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505443	KX505443.1	JAN	28	2015	USA	USA	2521	-	7552	-	KX505443	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505444	KX505444.1	JAN	28	2015	USA	USA	2521	-	7552	-	KX505444	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505445	KX505445.1	JAN	28	2015	USA	USA	2521	-	8967	-	KX505445	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505446	KX505446.1	JAN	28	2015	USA	USA	2521	-	9009	-	KX505446	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505447	KX505447.1	JAN	28	2015	USA	USA	2521	-	8996	-	KX505447	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505448	KX505448.1	JAN	28	2015	USA	USA	2521	-	8973	-	KX505448	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505449	KX505449.1	JAN	28	2015	USA	USA	2521	-	8997	-	KX505449	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505450	KX505450.1	JAN	28	2015	USA	USA	2521	-	9008	-	KX505450	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505452	KX505452.1	JAN	28	2015	USA	USA	2521	-	9010	-	KX505452	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505453	KX505453.1	JAN	28	2015	USA	USA	2521	-	9007	-	KX505453	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505454	KX505454.1	JAN	28	2015	USA	USA	2521	-	9003	-	KX505454	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505455	KX505455.1	JAN	28	2015	USA	USA	2521	-	8997	-	KX505455	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505456	KX505456.1	JAN	28	2015	USA	USA	2521	-	7147	-	KX505456	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505457	KX505457.1	JAN	28	2015	USA	USA	2521	-	8970	-	KX505457	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505475	KX505475.1	NOV	19	2014	USA	USA	2529	-	9028	-	KX505475	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505487	KX505487.1	NOV	19	2014	USA	USA	2529	-	9006	-	KX505487	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505496	KX505496.1	DEC	2	2014	USA	USA	2531	-	8289	-	KX505496	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505504	KX505504.1	DEC	2	2014	USA	USA	2531	-	8984	-	KX505504	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505505	KX505505.1	DEC	2	2014	USA	USA	2531	-	8982	-	KX505505	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505508	KX505508.1	DEC	2	2014	USA	USA	2531	-	9027	-	KX505508	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505509	KX505509.1	DEC	2	2014	USA	USA	2531	-	8779	-	KX505509	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505513	KX505513.1	DEC	2	2014	USA	USA	2531	-	8706	-	KX505513	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505515	KX505515.1	DEC	2	2014	USA	USA	2531	-	8773	-	KX505515	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505518	KX505518.1	DEC	2	2014	USA	USA	2531	-	9019	-	KX505518	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505521	KX505521.1	MAR	9	2016	USA	USA	2609	-	7766	-	KX505521	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505524	KX505524.1	MAR	9	2016	USA	USA	2609	-	7771	-	KX505524	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505527	KX505527.1	MAR	9	2016	USA	USA	2609	-	7821	-	KX505527	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505528	KX505528.1	MAR	9	2016	USA	USA	2609	-	7767	-	KX505528	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505529	KX505529.1	MAR	9	2016	USA	USA	2609	-	7861	-	KX505529	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505534	KX505534.1	MAR	9	2016	USA	USA	2609	-	8938	-	KX505534	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505536	KX505536.1	MAR	9	2016	USA	USA	2609	-	8954	-	KX505536	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505539	KX505539.1	MAR	9	2016	USA	USA	2609	-	6321	-	KX505539	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505541	KX505541.1	MAR	9	2016	USA	USA	2609	-	6329	-	KX505541	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505547	KX505547.1	MAR	9	2016	USA	USA	2609	-	7206	-	KX505547	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505548	KX505548.1	MAR	9	2016	USA	USA	2609	-	7771	-	KX505548	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505549	KX505549.1	JAN	27	2015	USA	USA	3693	-	8816	-	KX505549	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505550	KX505550.1	JAN	27	2015	USA	USA	3693	-	8902	-	KX505550	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505551	KX505551.1	JAN	27	2015	USA	USA	3693	-	8943	-	KX505551	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505552	KX505552.1	JAN	27	2015	USA	USA	3693	-	8940	-	KX505552	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505553	KX505553.1	JAN	27	2015	USA	USA	3693	-	6915	-	KX505553	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505555	KX505555.1	JAN	27	2015	USA	USA	3693	-	8955	-	KX505555	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505556	KX505556.1	JAN	27	2015	USA	USA	3693	-	8853	-	KX505556	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505558	KX505558.1	JAN	27	2015	USA	USA	3693	-	7407	-	KX505558	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505560	KX505560.1	JAN	27	2015	USA	USA	3693	-	8901	-	KX505560	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505583	KX505583.1	NOV	20	2013	USA	USA	CP02	-	8956	-	KX505583	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505589	KX505589.1	NOV	20	2013	USA	USA	CP02	-	9046	-	KX505589	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505609	KX505609.1	NOV	20	2013	USA	USA	CP03	-	8928	-	KX505609	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505612	KX505612.1	NOV	20	2013	USA	USA	CP03	-	6591	-	KX505612	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505615	KX505615.1	NOV	20	2013	USA	USA	CP03	-	5522	-	KX505615	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505616	KX505616.1	NOV	20	2013	USA	USA	CP03	-	8969	-	KX505616	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505618	KX505618.1	NOV	20	2013	USA	USA	CP03	-	5749	-	KX505618	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505620	KX505620.1	NOV	20	2013	USA	USA	CP03	-	5885	-	KX505620	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505621	KX505621.1	NOV	20	2013	USA	USA	CP03	-	5521	-	KX505621	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505622	KX505622.1	NOV	20	2013	USA	USA	CP03	-	5515	-	KX505622	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505623	KX505623.1	NOV	20	2013	USA	USA	CP03	-	6340	-	KX505623	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505624	KX505624.1	NOV	20	2013	USA	USA	CP03	-	5515	-	KX505624	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505625	KX505625.1	NOV	20	2013	USA	USA	CP03	-	8979	-	KX505625	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505649	KX505649.1	DEC	11	2013	USA	USA	CP06	-	8445	-	KX505649	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505652	KX505652.1	DEC	11	2013	USA	USA	CP06	-	8978	-	KX505652	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505655	KX505655.1	DEC	11	2013	USA	USA	CP06	-	8951	-	KX505655	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505659	KX505659.1	DEC	11	2013	USA	USA	CP06	-	5779	-	KX505659	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505664	KX505664.1	DEC	12	2013	USA	USA	CP07	-	6344	-	KX505664	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505671	KX505671.1	DEC	12	2013	USA	USA	CP07	-	8972	-	KX505671	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505686	KX505686.1	DEC	12	2013	USA	USA	CP07	-	9033	-	KX505686	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505687	KX505687.1	DEC	12	2013	USA	USA	CP07	-	9015	-	KX505687	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505695	KX505695.1	DEC	17	2013	USA	USA	CP08	-	6409	-	KX505695	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
KX505699	KX505699.1	DEC	17	2013	USA	USA	CP08	-	5234	-	KX505699	27500724	ncbi-curated	-	19-Jul-2016	19-Jul-2016	GENBANK_XML
